date,monitor_index,humidity,pressure,temperature,voc,analog_input,pm2.5_alt,pm1.0_atm,pm2.5_atm,pm10.0_atm,sensor.latitude,sensor.longitude,sensor.altitude,sensor.name
07/02/24,195345,52.84061905,934.8725714,84.007,246.7525714,0.04,2.257142857,2.684809524,3.429309524,4.06947619,40.684696,-99.08907,2147,Buffalo County TRPHD #26
07/02/24,195347,45.32566667,923.0752083,80.74970833,118.8249167,0.082125,4.308333333,4.45425,5.734916667,6.310625,42.54763,-99.85643,2519,Ainsworth Public School #9
07/02/24,195349,57.802375,968.485625,87.80566667,164.1077083,0.02,5.675,7.145354167,9.209145833,10.62872917,40.36836,-96.196014,1143,#18 - Southeast District Health Department- Tecumseh
07/02/24,195355,43.78170833,886.9100417,82.63883333,70.27466667,0,4.175,5.2504375,6.436916667,7.067166667,41.56926,-101.68942,3661,WCDHD Arthur High School 28
07/02/24,195361,53.43616667,940.0801667,81.13608333,368.9540417,0.04,5.208333333,6.404104167,7.967541667,8.649375,42.45785,-98.646736,1990,NCDHD O'Neill #11
07/02/24,195362,53.220125,924.5652917,79.24520833,85.93266667,0,5.4375,6.1660625,8.037520833,8.743395833,41.396297,-99.645035,2582,Broken Bow
07/02/24,195365,52.12633333,920.7093333,86.17083333,257.4704583,0,6.6875,8.476604167,10.791875,12.06652083,40.20033,-100.639885,2576,Swnphd-mccook
07/02/24,195367,58.14058333,967.58225,83.030375,560.2196667,0.01,3.358333333,4.259083333,5.1156875,5.604916667,41.45281,-96.47774,1188,Three Rivers Public Health Department
07/02/24,195379,64.15533333,951.0296667,81.27766667,406.6223333,0,4.766666667,6.0595,7.657666667,8.601666667,40.877007,-97.579445,1639,FCHD-YPS
07/02/24,195383,49.46383333,934.2982083,82.9875,494.290875,0.05,4.929166667,6.278291667,7.887145833,8.541958333,41.77938,-99.13804,2174,Loup Basin Public Health Department
07/02/24,195385,47.45008333,952.4888333,90.01875,95.88704167,0.01,2.333333333,2.465854167,3.185229167,4.080520833,40.019714,-98.07184,1597,South Heartland District Health Dept. Superior City Building
07/02/24,195541,40.93608333,900.2249583,86.22770833,253.6454167,0.018625,4.154166667,4.6505625,5.8966875,6.322,41.128284,-101.72022,3220,Swnphd-ogallala
07/03/24,194969,38.92220833,901.7894167,84.87495833,262.9738333,0.019958333,2.120833333,2.471229167,2.988458333,3.3910625,40.51282,-101.62942,3269,SWNPHD-Imerial
07/03/24,195089,38.27683333,910.5489167,85.62058333,380.90075,0.050041667,1.975,2.0723125,2.531479167,2.94775,40.050922,-101.53357,3005,Swnphd-Benklemen
07/03/24,195091,67.75970833,962.4572917,80.52225,1.181458333,0.01,4.2625,5.593958333,6.971875,7.854645833,41.995426,-96.92721,1385,ELVPHD Wisner HD 5
07/03/24,195103,41.20095833,959.6669167,86.55404167,120.906875,0.02,2.670833333,3.2936875,3.9273125,4.446541667,42.425266,-97.10079,1537,Laurel High School
07/03/24,195315,48.57633333,945.170625,82.78204167,92.03625,0.04,3.933333333,5.192208333,6.239625,6.591583333,40.100227,-99.36314,1984,TRPHD Harlan Co. Courthouse 24
07/03/24,195317,45.41116667,977.8354583,90.87641667,84.86795833,0.052666667,5.341666667,7.258125,8.8045625,9.546458333,40.0622,-95.6024,1023,#16 - Richardson County Courthouse
07/03/24,195319,44.875625,947.2802917,82.63045833,522.87125,0,9.808333333,11.0453125,14.23147917,15.62495833,40.58907,-98.38319,1920,South Heartland District Health Dept. Hastings office
07/03/24,195327,41.884,977.1554583,86.527875,144.873625,0.014666667,2.225,2.476708333,3.0550625,3.402791667,41.766724,-96.22091,1033,ELVPHD Tekamah HD 3
07/03/24,195329,38.57508333,950.1257917,84.64725,97.23120833,0.011875,1.9125,1.9973125,2.425520833,2.629958333,42.911533,-98.847984,1810,Lower Niobrara NRD Butte 10
07/03/24,195333,48.07258333,931.0702917,80.02108333,316.6327083,0.009958333,5.595833333,7.52575,9.205729167,9.8015,40.780205,-99.740486,2392,TRPHD Dawson Co. Courthouse 25
07/03/24,195339,49.88333333,977.04325,84.21520833,77.82966667,0,4.4625,5.888291667,7.220645833,7.993916667,40.6762,-95.8583,1055,#17 - Otoe County
07/03/24,195341,52.159,963.8915833,82.99991667,98.29291304,0,3.904166667,5.1783125,6.136395833,6.561791667,40.15618,-97.175354,1438,PHS Fairbury JCHL 13
07/03/24,195343,45.31666667,960.4702083,84.72354167,311.7121667,0,10.52916667,10.91866667,14.33239583,15.727375,42.03307,-97.408394,1522,ELVPHD Norfolk HD 4
07/03/24,195345,42.273625,939.804,83.02429167,301.0563333,0.04,4.091666667,5.33025,6.549,7.2118125,40.684696,-99.08907,2147,Buffalo County TRPHD #26
07/03/24,195347,39.45279167,926.69975,81.5125,109.400625,0.082125,5.104166667,4.363020833,5.501895833,6.376395833,42.54763,-99.85643,2519,Ainsworth Public School #9
07/03/24,195349,48.10108333,973.7593333,85.13125,114.9345417,0.02,3.495833333,4.470979167,5.61975,6.397,40.36836,-96.196014,1143,#18 - Southeast District Health Department- Tecumseh
07/03/24,195355,45.73354167,889.6245833,78.78075,81.17579167,0.00175,1.958333333,2.191541667,2.623,2.884,41.56926,-101.68942,3661,WCDHD Arthur High School 28
07/03/24,195361,39.118,943.9343333,85.81945833,284.2020417,0.039,2.070833333,1.920166667,2.416166667,2.880416667,42.45785,-98.646736,1990,NCDHD O'Neill #11
07/03/24,195362,43.26433333,928.699875,80.23316667,120.58425,0,4.054166667,5.0483125,6.253416667,7.012104167,41.396297,-99.645035,2582,Broken Bow
07/03/24,195365,38.73741667,924.699875,87.959625,460.0122917,0,3.533333333,4.6395625,5.535541667,6.062270833,40.20033,-100.639885,2576,Swnphd-mccook
07/03/24,195367,39.4305,972.2745833,87.537375,685.4004583,0.006583333,2.895833333,3.410104167,4.177875,4.57325,41.45281,-96.47774,1188,Three Rivers Public Health Department
07/03/24,195383,39.06308333,938.5410833,84.26004167,751.5169583,0.05,1.679166667,1.7375,2.201791667,2.644791667,41.77938,-99.13804,2174,Loup Basin Public Health Department
07/03/24,195385,47.69704167,958.477125,82.73745833,76.41745833,0.01,3.479166667,4.8315,5.5682916669999996,5.897979167,40.019714,-98.07184,1597,South Heartland District Health Dept. Superior City Building
07/03/24,195541,36.411125,903.1258333,86.03195833,552.655125,0.018041667,2.533333333,2.705541667,3.4200625,3.866104167,41.128284,-101.72022,3220,Swnphd-ogallala
07/04/24,194969,43.09575,903.9873333,75.640375,305.6110417,0.02,1.533333333,1.349895833,1.829125,2.139541667,40.51282,-101.62942,3269,SWNPHD-Imerial
07/04/24,195089,40.538125,912.6362083,77.90554167,479.7146667,0.05,1.7875,1.573375,2.012104167,2.745291667,40.050922,-101.53357,3005,Swnphd-Benklemen
07/04/24,195091,50.19029167,964.6800417,86.15833333,8.234916667,0.01,3.65,5.0234375,6.088958333,6.725229167,41.995426,-96.92721,1385,ELVPHD Wisner HD 5
07/04/24,195103,46.83479167,959.490125,81.01916667,137.7040417,0.02,2.408333333,3.015875,3.575583333,3.918333333,42.425266,-97.10079,1537,Laurel High School
07/04/24,195315,47.90604167,946.25875,78.96908333,320.8797917,0.04,1.525,1.088020833,1.568125,1.869333333,40.100227,-99.36314,1984,TRPHD Harlan Co. Courthouse 24
07/04/24,195317,46.65691667,977.5938333,90.25545833,74.01804167,0.054541667,2.866666667,3.644020833,4.449979167,4.875229167,40.0622,-95.6024,1023,#16 - Richardson County Courthouse
07/04/24,195319,45.58470833,947.71025,79.30416667,422.891875,0,2.404166667,2.38125,3.142833333,3.458041667,40.58907,-98.38319,1920,South Heartland District Health Dept. Hastings office
07/04/24,195327,43.76654167,976.588375,86.74995833,142.7503333,0.0145,6.658333333,7.843354167,10.39033333,11.2894375,41.766724,-96.22091,1033,ELVPHD Tekamah HD 3
07/04/24,195329,44.399125,950.8246667,78.015,191.1699583,0.013291667,1.304166667,0.879,1.269833333,1.51375,42.911533,-98.847984,1810,Lower Niobrara NRD Butte 10
07/04/24,195333,49.20516667,932.3407917,76.78679167,579.2280833,0.008958333,1.358333333,1.028875,1.426,1.661479167,40.780205,-99.740486,2392,TRPHD Dawson Co. Courthouse 25
07/04/24,195339,47.59445833,976.5614583,86.503625,89.14258333,0,2.958333333,3.3865,4.342958333,5.027375,40.6762,-95.8583,1055,#17 - Otoe County
07/04/24,195341,50.111625,963.7895,82.0025,232.965375,0,2.025,1.837625,2.449833333,2.953041667,40.15618,-97.175354,1438,PHS Fairbury JCHL 13
07/04/24,195343,48.511625,960.3285417,80.453625,222.6670833,0,3.095833333,3.587979167,4.556354167,5.026604167,42.03307,-97.408394,1522,ELVPHD Norfolk HD 4
07/04/24,195345,46.975,940.63675,79.00691667,427.4457083,0.04,1.3875,1.1836875,1.575583333,1.883354167,40.684696,-99.08907,2147,Buffalo County TRPHD #26
07/04/24,195347,42.02225,927.5054167,76.86666667,492.1919167,0.0835,4.691666667,3.574229167,4.48875,4.856895833,42.54763,-99.85643,2519,Ainsworth Public School #9
07/04/24,195349,45.85829167,973.3072083,88.21254167,154.3587083,0.02,1.833333333,1.9143125,2.379104167,2.681708333,40.36836,-96.196014,1143,#18 - Southeast District Health Department- Tecumseh
07/04/24,195355,44.44154167,891.70025,72.75841667,106.6955833,0.003291667,0.979166667,0.547645833,0.8269375,1.029729167,41.56926,-101.68942,3661,WCDHD Arthur High School 28
07/04/24,195361,51.00170833,944.5474583,75.45595833,398.94625,0.04,1.420833333,0.8610625,1.285875,1.61725,42.45785,-98.646736,1990,NCDHD O'Neill #11
07/04/24,195362,53.20554167,929.7731667,72.87783333,129.9612917,0,1.291666667,0.932270833,1.291791667,1.507916667,41.396297,-99.645035,2582,Broken Bow
07/04/24,195365,42.90941667,926.337875,82.58579167,849.7349167,4.17e-5,1.195833333,0.762416667,1.102583333,1.4945,40.20033,-100.639885,2576,Swnphd-mccook
07/04/24,195367,43.11670833,971.6242083,86.01954167,353.6184167,0.009625,6.658333333,7.992270833,10.07127083,11.299,41.45281,-96.47774,1188,Three Rivers Public Health Department
07/04/24,195383,46.72770833,939.076625,76.20570833,65.764,0.05,1.004166667,0.570416667,0.8918125,1.163604167,41.77938,-99.13804,2174,Loup Basin Public Health Department
07/04/24,195385,44.53741667,958.883875,82.24570833,181.6569583,0.01,0.991666667,0.4318125,0.685583333,0.965458333,40.019714,-98.07184,1597,South Heartland District Health Dept. Superior City Building
07/04/24,195541,39.29183333,905.429375,78.72229167,292.351,0.019,1.641666667,1.329270833,1.8185,2.085791667,41.128284,-101.72022,3220,Swnphd-ogallala
07/05/24,194969,31.556125,907.31325,79.27079167,339.6542083,0.02,2.504166667,2.7574375,3.623166667,4.058291667,40.51282,-101.62942,3269,SWNPHD-Imerial
07/05/24,195089,28.13045833,916.1602083,81.90195833,578.3680417,0.050041667,3.2375,3.3961875,4.329,5.357583333,40.050922,-101.53357,3005,Swnphd-Benklemen
07/05/24,195091,47,965.06,81,0,0.01,7.295833333,9.0638125,12.27647917,13.62708333,41.995426,-96.92721,1385,ELVPHD Wisner HD 5
07/05/24,195103,46.737625,961.30025,76.22416667,147.8737917,0.02,6.704166667,8.394520833,10.95947917,11.61902083,42.425266,-97.10079,1537,Laurel High School
07/05/24,195315,37.94854167,949.1344583,80.56525,276.893,0.04,5.675,6.254354167,8.367458333,9.217020833,40.100227,-99.36314,1984,TRPHD Harlan Co. Courthouse 24
07/05/24,195317,33.87020833,979.3200417,89.51108333,69.53654167,0.054041667,4.433333333,5.3836875,7.017291667,7.5045,40.0622,-95.6024,1023,#16 - Richardson County Courthouse
07/05/24,195319,36.31841667,950.2132917,80.81941667,608.526875,0,6.9125,8.087916667,10.42233333,11.39627083,40.58907,-98.38319,1920,South Heartland District Health Dept. Hastings office
07/05/24,195327,38.15158333,978.260875,83.56816667,169.7572083,0.015166667,6.833333333,8.085520833,10.6836875,11.21870833,41.766724,-96.22091,1033,ELVPHD Tekamah HD 3
07/05/24,195329,39.82495833,953.1050417,79.41520833,145.9632917,0.013291667,4.820833333,5.329604167,7.09725,7.5304375,42.911533,-98.847984,1810,Lower Niobrara NRD Butte 10
07/05/24,195333,39.17704167,934.9384167,78.73204167,585.5735,0.008958333,11.1,11.39283333,15.1724375,16.79820833,40.780205,-99.740486,2392,TRPHD Dawson Co. Courthouse 25
07/05/24,195339,38.25408333,978.22075,85.02916667,77.64895833,0,15.7625,16.09429167,21.88302083,25.2478125,40.6762,-95.8583,1055,#17 - Otoe County
07/05/24,195341,40.60008333,966.2534167,81.974125,329.0987917,0,4.7125,5.468354167,7.143208333,7.845020833,40.15618,-97.175354,1438,PHS Fairbury JCHL 13
07/05/24,195343,43.736125,962.3735417,77.37775,462.0136667,0,7.404166667,8.702666667,11.55764583,12.52314583,42.03307,-97.408394,1522,ELVPHD Norfolk HD 4
07/05/24,195345,36.11520833,943.2117083,81.16570833,502.12675,0.04,9.245833333,10.07366667,13.01766667,14.56685417,40.684696,-99.08907,2147,Buffalo County TRPHD #26
07/05/24,195347,34.02066667,930.1870833,79.47641667,364.1448333,0.083291667,11.97916667,10.32247917,13.8168125,15.18541667,42.54763,-99.85643,2519,Ainsworth Public School #9
07/05/24,195349,36.523625,975.318875,86.718125,138.5825833,0.02,14.43333333,13.8605,18.90754167,20.7676875,40.36836,-96.196014,1143,#18 - Southeast District Health Department- Tecumseh
07/05/24,195355,35.77645833,894.6578333,76.71679167,104.4985833,0.004,2.5125,2.847916667,3.567604167,3.7576875,41.56926,-101.68942,3661,WCDHD Arthur High School 28
07/05/24,195361,43.03066667,946.8241667,76.77641667,433.090625,0.04,6.183333333,6.8835625,9.018958333,10.1585625,42.45785,-98.646736,1990,NCDHD O'Neill #11
07/05/24,195362,38.959625,932.2982083,76.91529167,131.6365,0,5.720833333,6.367333333,8.2871875,9.10675,41.396297,-99.645035,2582,Broken Bow
07/05/24,195365,28.33891667,929.6237083,85.53204167,395.3200833,0,4.495833333,5.291270833,6.949,8.028479167,40.20033,-100.639885,2576,Swnphd-mccook
07/05/24,195367,40.0015,973.6372917,81.22083333,443.4334583,0.008875,8.341666667,10.051458330000001,13.030875,13.97239583,41.45281,-96.47774,1188,Three Rivers Public Health Department
07/05/24,195383,38.44158333,941.720125,78.368125,352.5074583,0.05,4.8375,5.270479167,6.963854167,7.8140625,41.77938,-99.13804,2174,Loup Basin Public Health Department
07/05/24,195385,35.87691667,961.5205417,83.79304167,165.71375,0.01,6.929166667,7.373125,9.515395833,10.33841667,40.019714,-98.07184,1597,South Heartland District Health Dept. Superior City Building
07/05/24,195541,29.95408333,908.5659167,82.21120833,688.9984167,0.017875,7.020833333,7.359354167,9.824041667,11.10091667,41.128284,-101.72022,3220,Swnphd-ogallala
07/06/24,194969,32.35279167,902.200375,82.57491667,291.0780833,0.02,2.041666667,2.196208333,2.821604167,3.392270833,40.51282,-101.62942,3269,SWNPHD-Imerial
07/06/24,195089,30.21029167,911.0207917,85.55470833,366.9797083,0.050166667,2.4125,2.509583333,3.237354167,4.290604167,40.050922,-101.53357,3005,Swnphd-Benklemen
07/06/24,195091,47,965.06,81,0,0.01,8.4625,10.53454167,14.17035417,15.98685417,41.995426,-96.92721,1385,ELVPHD Wisner HD 5
07/06/24,195103,39.753125,960.8824167,83.640875,210.3982917,0.02,8.020833333,10.17822917,13.13910417,13.96539583,42.425266,-97.10079,1537,Laurel High School
07/06/24,195315,38.28470833,945.6235,83.976375,129.9855417,0.04,3.445833333,3.889479167,5.057166667,5.511083333,40.100227,-99.36314,1984,TRPHD Harlan Co. Courthouse 24
07/06/24,195317,32.32625,979.5815417,92.97775,76.27995833,0.054666667,4.5125,5.680291667,7.234395833,7.816395833,40.0622,-95.6024,1023,#16 - Richardson County Courthouse
07/06/24,195319,40.472125,948.1081667,81.9305,385.175,0,3.429166667,4.201583333,5.260541667,5.56575,40.58907,-98.38319,1920,South Heartland District Health Dept. Hastings office
07/06/24,195327,39.84658333,978.3790833,85.64483333,193.6675417,0.014833333,10.97916667,13.09175,17.74614583,18.62095833,41.766724,-96.22091,1033,ELVPHD Tekamah HD 3
07/06/24,195329,37.26791667,951.0865833,83.39308333,178.9474167,0.01175,7.5125,8.516958333,11.69983333,12.118125,42.911533,-98.847984,1810,Lower Niobrara NRD Butte 10
07/06/24,195333,49.59591667,931.7601667,75.84404167,319.8397083,0.01,5.791666667,7.092020833,9.184270833,9.754458333,40.780205,-99.740486,2392,TRPHD Dawson Co. Courthouse 25
07/06/24,195339,38.74579167,978.2869167,87.91804167,79.600125,0,7.483333333,8.380125,11.15454167,12.63258333,40.6762,-95.8583,1055,#17 - Otoe County
07/06/24,195341,41.60241667,965.0985417,83.85141667,248.4255417,0,3.204166667,3.607770833,4.629729167,5.076270833,40.15618,-97.175354,1438,PHS Fairbury JCHL 13
07/06/24,195343,44.42775,961.5772917,81.47083333,806.5627083,0,7.6,9.48875,12.29208333,12.95658333,42.03307,-97.408394,1522,ELVPHD Norfolk HD 4
07/06/24,195345,47.91316667,939.6424167,80.12758333,201.1548333,0.04,3.233333333,4.187375,5.096625,5.477916667,40.684696,-99.08907,2147,Buffalo County TRPHD #26
07/06/24,195347,34.85979167,927.45325,81.85158333,159.58275,0.0825,7.179166667,6.900395833,9.086791667,9.4483125,42.54763,-99.85643,2519,Ainsworth Public School #9
07/06/24,195349,37.730625,975.1186667,88.237625,152.6450833,0.02,3.795833333,4.2046875,5.612104167,6.139875,40.36836,-96.196014,1143,#18 - Southeast District Health Department- Tecumseh
07/06/24,195355,32.02220833,890.144,83.65425,75.54425,0.00125,2.733333333,3.062645833,3.855416667,4.120166667,41.56926,-101.68942,3661,WCDHD Arthur High School 28
07/06/24,195361,39.85970833,945.03325,81.91658333,579.587,0.04,5.7375,6.4896875,8.575354167,9.248208333,42.45785,-98.646736,1990,NCDHD O'Neill #11
07/06/24,195362,54.14304167,929.64875,72.34308333,156.5590417,0,7.145833333,8.753104167,11.35485417,11.9511875,41.396297,-99.645035,2582,Broken Bow
07/06/24,195365,31.18191667,925.0177083,87.88341667,168.053125,0,1.716666667,1.453,1.917020833,2.428708333,40.20033,-100.639885,2576,Swnphd-mccook
07/06/24,195367,39.64208333,973.446625,86.04179167,686.8719583,0.007583333,9.866666667,12.11897917,15.65445833,16.95679167,41.45281,-96.47774,1188,Three Rivers Public Health Department
07/06/24,195383,44.46795833,939.4975417,79.20833333,668.5643333,0.05,5.7875,7.056729167,9.295333333,10.03304167,41.77938,-99.13804,2174,Loup Basin Public Health Department
07/06/24,195385,37.89725,959.4256667,84.29295833,98.22904167,0.01,3.145833333,3.673208333,4.5633125,4.868604167,40.019714,-98.07184,1597,South Heartland District Health Dept. Superior City Building
07/06/24,195541,28.49929167,903.6791667,86.69445833,607.6725,0.017166667,3.041666667,3.258354167,4.204166667,4.60175,41.128284,-101.72022,3220,Swnphd-ogallala
07/07/24,194969,43.45979167,902.9484167,78.58741667,444.3383333,0.02,2.820833333,3.618125,4.342895833,4.678270833,40.51282,-101.62942,3269,SWNPHD-Imerial
07/07/24,195089,49.35508333,911.9116667,77.75070833,545.2514583,0.05,2.516666667,2.918,3.572625,4.266729167,40.050922,-101.53357,3005,Swnphd-Benklemen
07/07/24,195091,47,965.06,81,0,0.01,4.683333333,6.4781875,7.924854167,8.593520833,41.995426,-96.92721,1385,ELVPHD Wisner HD 5
07/07/24,195103,44.52733333,959.3071667,80.179875,115.5120417,0.02,2.75,3.127041667,3.967958333,4.512916667,42.425266,-97.10079,1537,Laurel High School
07/07/24,195315,46.68054167,944.9516667,78.67791667,161.8655417,0.04,2.045833333,2.164625,2.7665,2.969020833,40.100227,-99.36314,1984,TRPHD Harlan Co. Courthouse 24
07/07/24,195317,44.956125,977.5708333,86.73641667,112.4527083,0.055541667,2.216666667,2.289208333,3.017854167,3.4764375,40.0622,-95.6024,1023,#16 - Richardson County Courthouse
07/07/24,195319,48.31395833,946.6342083,76.728,644.3356667,0,2.3,2.6733125,3.298083333,3.507229167,40.58907,-98.38319,1920,South Heartland District Health Dept. Hastings office
07/07/24,195327,43.014,976.6805833,84.04025,178.4241667,0.015458333,2.458333333,2.5790625,3.355041667,3.6739375,41.766724,-96.22091,1033,ELVPHD Tekamah HD 3
07/07/24,195329,37.11658333,949.8154583,83.38408333,186.5924583,0.011333333,2.4875,2.5258125,3.299166667,3.518833333,42.911533,-98.847984,1810,Lower Niobrara NRD Butte 10
07/07/24,195333,49.41458333,930.8220417,76.25066667,423.9866667,0.009,2.458333333,2.901916667,3.544625,3.7504375,40.780205,-99.740486,2392,TRPHD Dawson Co. Courthouse 25
07/07/24,195339,51.02770833,976.6205417,81.25275,120.6052083,0,1.866666667,1.7813125,2.393,2.915208333,40.6762,-95.8583,1055,#17 - Otoe County
07/07/24,195341,54.62541667,963.0966667,78.104875,394.8622917,0,1.25,0.942416667,1.2633125,1.522979167,40.15618,-97.175354,1438,PHS Fairbury JCHL 13
07/07/24,195343,48.24020833,959.926875,79.00554167,436.0542083,0,3.991666667,5.385833333,6.635208333,7.017729167,42.03307,-97.408394,1522,ELVPHD Norfolk HD 4
07/07/24,195345,45.50285,939.34765,78.7044,629.194,0.04,1.755,1.897525,2.309125,2.51165,40.684696,-99.08907,2147,Buffalo County TRPHD #26
07/07/24,195347,39.89575,926.3243333,80.91954167,209.4041667,0.08275,4.895833333,4.658145833,5.656458333,5.912583333,42.54763,-99.85643,2519,Ainsworth Public School #9
07/07/24,195349,48.31116667,973.29725,83.20704167,356.0899167,0.02,1.420833333,1.103833333,1.5309375,1.886020833,40.36836,-96.196014,1143,#18 - Southeast District Health Department- Tecumseh
07/07/24,195355,40.40833333,890.5644167,79.05704167,92.58329167,0.001291667,2.1875,2.4699375,3.021604167,3.2531875,41.56926,-101.68942,3661,WCDHD Arthur High School 28
07/07/24,195361,46.431875,943.581,78.956875,440.2805417,0.04,3,3.258041667,4.1665625,4.555041667,42.45785,-98.646736,1990,NCDHD O'Neill #11
07/07/24,195362,47.61658333,928.249125,76.91533333,104.472125,0,2.745833333,3.36,4.0244375,4.224166667,41.396297,-99.645035,2582,Broken Bow
07/07/24,195365,40.41120833,925.2952917,82.97920833,157.8279167,0,1.629166667,1.519354167,1.940625,2.238208333,40.20033,-100.639885,2576,Swnphd-mccook
07/07/24,195367,43.06241667,971.55275,83.688875,505.4083333,0.0085,2.091666667,2.194166667,2.758708333,3.047020833,41.45281,-96.47774,1188,Three Rivers Public Health Department
07/07/24,195383,43.72079167,937.941625,80.680625,573.9721667,0.05,2.916666667,3.750833333,4.577708333,4.952104167,41.77938,-99.13804,2174,Loup Basin Public Health Department
07/07/24,195385,43.51033333,957.7143333,80.41079167,131.8975417,0.01,1.183333333,0.7501875,1.007854167,1.1496875,40.019714,-98.07184,1597,South Heartland District Health Dept. Superior City Building
07/07/24,195541,37.61104167,904.2292083,82.02641667,411.2365,0.019125,2.533333333,2.753875,3.4365,3.678020833,41.128284,-101.72022,3220,Swnphd-ogallala
07/08/24,194969,31.251375,905.585,81.13616667,295.856375,0.019958333,2.5125,2.966791667,3.649604167,3.851125,40.51282,-101.62942,3269,SWNPHD-Imerial
07/08/24,195089,34.29716667,914.5544167,80.77016667,386.661,0.05,3.054166667,3.5858125,4.3123125,4.806291667,40.050922,-101.53357,3005,Swnphd-Benklemen
07/08/24,195091,47,965.06,81,0,0.01,6.870833333,9.106895833,11.62220833,12.4161875,41.995426,-96.92721,1385,ELVPHD Wisner HD 5
07/08/24,195103,47.31529167,961.309875,79.257625,174.32225,0.02,7.075,9.040604167,11.48391667,12.250125,42.425266,-97.10079,1537,Laurel High School
07/08/24,195315,41.79308333,947.4014167,82.18483333,146.19675,0.04,4.120833333,5.055979167,6.291645833,6.560854167,40.100227,-99.36314,1984,TRPHD Harlan Co. Courthouse 24
07/08/24,195317,37.5375,978.9780417,91.8445,97.021875,0.053333333,3.016666667,3.941583333,4.738979167,5.120041667,40.0622,-95.6024,1023,#16 - Richardson County Courthouse
07/08/24,195319,42.37991667,949.0744583,80.133875,372.6683333,0,4.8375,6.312270833,7.765479167,8.044395833,40.58907,-98.38319,1920,South Heartland District Health Dept. Hastings office
07/08/24,195327,38.92108333,978.532375,84.99575,259.7234583,0.014958333,4.841666667,5.965270833,7.459395833,7.900208333,41.766724,-96.22091,1033,ELVPHD Tekamah HD 3
07/08/24,195329,40.98745833,952.2565417,83.507,160.8222083,0.012375,9.120833333,9.613854167,12.99895833,13.98589583,42.911533,-98.847984,1810,Lower Niobrara NRD Butte 10
07/08/24,195333,42.00883333,933.5825,81.074708330000007,371.269375,0.007625,4.833333333,6.104020833,7.5526666669999996,7.819958333,40.780205,-99.740486,2392,TRPHD Dawson Co. Courthouse 25
07/08/24,195339,40.909375,978.0785,87.39395833,95.92875,0,2.825,3.108416667,3.998958333,4.6329375,40.6762,-95.8583,1055,#17 - Otoe County
07/08/24,195341,44.78629167,965.3178333,82.94458333,370.522875,0,3.7875,4.797770833,5.836333333,6.251583333,40.15618,-97.175354,1438,PHS Fairbury JCHL 13
07/08/24,195343,49.94441667,962.143375,78.038875,572.913875,0,8.895833333,11.5644375,14.96991667,15.6161875,42.03307,-97.408394,1522,ELVPHD Norfolk HD 4
07/08/24,195345,36.038,941.95995,86.0234,564.94615,0.04,4.405,5.67625,6.844125,7.15445,40.684696,-99.08907,2147,Buffalo County TRPHD #26
07/08/24,195347,32.46804167,929.0049583,82.68479167,156.5665,0.082791667,8.691666667,8.658875,11.10741667,11.56454167,42.54763,-99.85643,2519,Ainsworth Public School #9
07/08/24,195349,40.48875,974.9075417,88.72233333,285.7394167,0.02,2.6375,2.993895833,3.74375,4.07075,40.36836,-96.196014,1143,#18 - Southeast District Health Department- Tecumseh
07/08/24,195355,33.62779167,893.1330833,78.79441667,84.46345833,0.003875,3.125,3.747145833,4.6680625,4.910645833,41.56926,-101.68942,3661,WCDHD Arthur High School 28
07/08/24,195361,42.68745833,946.014625,80.00966667,517.7147917,0.04,8.65,8.795041667,11.77679167,13.38764583,42.45785,-98.646736,1990,NCDHD O'Neill #11
07/08/24,195362,40.88883333,930.999125,79.05145833,111.959,0,4.570833333,5.659520833,6.9533125,7.190270833,41.396297,-99.645035,2582,Broken Bow
07/08/24,195365,30.89020833,927.8034583,86.64158333,235.3992083,0,3.341666667,4.145083333,5.061958333,5.4090625,40.20033,-100.639885,2576,Swnphd-mccook
07/08/24,195367,41.97083333,973.65175,82.03645833,592.48425,0.007333333,3.945833333,5.0091875,6.087895833,6.47625,41.45281,-96.47774,1188,Three Rivers Public Health Department
07/08/24,195379,30.3398,958.4782,93.4332,172.9322,0,4.98,5.9517,7.7144,8.1212,40.877007,-97.579445,1639,FCHD-YPS
07/08/24,195383,38.8555,940.6375417,82.776375,534.2034583,0.05,5.545833333,6.877958333,8.774729167,9.281166667,41.77938,-99.13804,2174,Loup Basin Public Health Department
07/08/24,195385,37.14166667,960.148625,85.94183333,121.7814167,0.01,3.4,4.382166667,5.0820625,5.3026666669999996,40.019714,-98.07184,1597,South Heartland District Health Dept. Superior City Building
07/08/24,195541,33.87916667,906.998375,80.79029167,672.843625,0.017791667,3.154166667,3.457875,4.419958333,4.657833333,41.128284,-101.72022,3220,Swnphd-ogallala
07/09/24,194969,25.81154167,904.0209167,88.44508333,350.15125,0.016875,3.695833333,4.546979167,5.653791667,6.103208333,40.51282,-101.62942,3269,SWNPHD-Imerial
07/09/24,195089,28.8485,912.8947917,86.49920833,410.4669583,0.05,3.975,4.760479167,5.877291667,6.505875,40.050922,-101.53357,3005,Swnphd-Benklemen
07/09/24,195091,45.75695833,965.0957083,82.31666667,6.363791667,0.01,24.32916667,25.2024375,36.3230625,45.10252083,41.995426,-96.92721,1385,ELVPHD Wisner HD 5
